timestamp,equity,inventory,price,elapsed_seconds,rsi,adx
2026-04-07T10:15:47.608303,505180160,0,1853,31378.308660745624,42.02898550724714,8.391491449174051
2026-04-07T10:15:57.638847,505180160,0,1852.7,31388.339204549793,44.06779661016943,9.471995181
2026-04-07T10:16:07.685537,505180160,0,1852.6,31398.385894298557,40.816326530614226,11.651235277638063
2026-04-07T10:16:17.719976,505180160,0,1851.8,31408.420333147053,34.883720930232926,18.78192313354022
2026-04-07T10:16:27.752482,505180160,0,1852.7,31418.45284,47.99999999999964,17.70422410354375
2026-04-07T10:16:37.785356,505180160,0,1852.3,31428.485713958744,45.83333333333254,16.624801336368936
2026-04-07T10:16:48.163008,505180160,0,1852.2,31438.86336565018,44.00000000000092,18.321611285675747
2026-04-07T10:16:58.202731,505180160,0,1852.6,31448.903089046482,49.05660377358353,15.294492844248301
2026-04-07T10:17:08.191998,505180160,0,1852.5,31458.892355918888,54.16666666666785,9.842388400044245
2026-04-07T10:17:18.225180,505180160,0,1852.6,31468.925538063053,53.99999999999918,9.614708647130186
2026-04-07T10:17:28.228724,505180160,0,1852.5,31478.929081678394,58.695652173914006,8.553812690291057
2026-04-07T10:17:38.248524,505180160,0,1852.8,31488.948881387714,50.909090909092335,8.217807030899253
2026-04-07T10:17:48.607199,505180160,0,1852.2,31499.307556867603,52.77777777777717,7.262108767435651
2026-04-07T10:17:58.621387,505180160,0,1852.2,31509.32174420357,48.235294117647186,6.870869174030053
2026-04-07T10:18:08.674711,505180160,0,1852.2,31519.375068426136,46.250000000000355,4.757233653882052
2026-04-07T10:18:18.716524,505180160,0,1852.6,31529.416881561283,44.59459459459481,4.850642134403125
2026-04-07T10:18:28.744409,505180160,0,1852.1,31539.44476628304,44.00000000000036,5.101717010567148
2026-04-07T10:18:38.783957,505180160,0,1851.1,31549.484314441685,33.33333333333333,10.893311788656142
2026-04-07T10:18:49.247638,505180160,0,1851.5,31559.947995662693,40.84507042253629,13.147978238912705
2026-04-07T10:18:59.282336,505180160,0,1851.5,31569.982693672184,44.92753623,15.352330674718841
2026-04-07T10:19:09.300840,505180320,-1,1851.1,31580.001197576526,44.26229508,15.321079082253073
2026-04-07T10:19:19.338263,505180320,-1,1851.1,31590.03862023354,39.13043478261027,11.72558999270238
2026-04-07T10:19:29.356177,505180310,-1,1851.2,31600.056534528736,48.314606741573435,10.680392102166442
2026-04-07T10:19:39.367425,505180150,-1,1852.8,31610.067782163624,49.5049505,7.869317625
2026-04-07T10:19:49.766979,505180310,-1,1851.2,31620.467336893085,50.36496350365012,6.028740361339406
2026-04-07T10:19:59.812355,505180300,-1,1851.3,31630.51271295548,51.376146788990525,5.303827850018114
2026-04-07T10:20:09.841289,505180310,-1,1851.2,31640.54165,51.35135135135152,4.0269172521371965
2026-04-07T10:20:19.872470,505180240,-1,1851.9,31650.572827100757,57.14285714285714,4.3599129380920765
2026-04-07T10:20:29.900185,505180240,-1,1851.9,31660.60054278374,54.99999999999886,6.041080870249524
2026-04-07T10:20:39.922363,505180210,-2,1852.5,31670.622721195225,69.44444444444181,13.636195157930391
2026-04-07T10:20:50.338071,505180250,-2,1852.3,31681.038428306583,64.86486486486619,21.094346571038677
2026-04-07T10:21:00.376775,505180330,-2,1852,31691.07713246346,55.81395348837307,24.005647702293114
2026-04-07T10:21:10.418081,505180130,-2,1852.9,31701.11843848229,58.49056603773536,23.975162738482993
2026-04-07T10:21:20.447807,505180090,-2,1853.1,31711.148164272312,56.250000000002075,23.01898701052856
2026-04-07T10:21:30.464336,505180110,-2,1853,31721.164693593983,55.31914894,17.298687130834953
2026-04-07T10:21:40.488993,505180250,-2,1852.3,31731.18935108185,52.173913043478684,12.715384717778697
2026-04-07T10:21:49.200893,505530000,-2,1852,31739.901250839237,55.769230769229594,12.595463053064615
2026-04-07T10:21:50.872529,505530060,-2,1851.7,31741.572886466984,47.45762711864459,12.305598561504755
2026-04-07T10:22:00.895638,505529740,-2,1853.3,31751.595995187763,50,8.739188850001996
2026-04-07T10:22:10.904294,505529800,-2,1853,31761.60465216637,49.20634920634995,7.523135152687667
2026-04-07T10:22:20.922356,505529780,-2,1853.1,31771.62271356583,50.63291139240447,4.843641757750597
2026-04-07T10:22:30.961356,505529780,-2,1853.1,31781.661713600162,56.24999999999978,4.346555468840199
2026-04-07T10:22:40.993487,505529520,-2,1854.4,31791.693844318394,65.51724137931006,7.788263078
2026-04-07T10:22:51.473753,505529640,-2,1853.8,31802.174111127857,55.93220338983103,10.97118639885883
2026-04-07T10:23:01.510224,505529560,-2,1854.2,31812.210582017902,59.259259259259885,14.409443925298184
2026-04-07T10:23:11.546780,505529660,-2,1853.7,31822.247137546543,58.33333333333596,17.88558935390942
2026-04-07T10:23:21.572667,505529760,-2,1853.2,31832.273024559025,53.65853658536559,17.93159664912051
2026-04-07T10:23:31.575551,505529600,-2,1854,31842.275908946995,48.888888888887315,13.813396089966323
2026-04-07T10:23:41.611976,505529540,-2,1854.3,31852.312333345417,51.111111111110205,12.036807104610663
2026-04-07T10:23:52.033940,505529600,-2,1854,31862.734297990803,51.111111111110205,7.746863149820549
2026-04-07T10:24:02.078419,505529620,-2,1853.9,31872.778776645664,57.14285714285847,6.048521074310064
2026-04-07T10:24:12.103442,505529660,-2,1853.7,31882.803799390796,51.85185185185247,5.352394823027562
2026-04-07T10:24:22.131069,505529600,-2,1854,31892.831426858906,47.999999999999275,4.880843788945586
2026-04-07T10:24:32.164527,505529600,-2,1854,31902.86488437653,46.93877551020418,4.756099030316412
2026-04-07T10:24:42.196185,505529640,-2,1853.8,31912.896542787556,50,4.954496275944903
2026-04-07T10:24:52.569257,505529640,-2,1853.8,31923.269614696506,50,3.970581611381209
2026-04-07T10:25:02.574891,505529780,-2,1853.1,31933.275249004368,42.10526315789537,4.763691186293956
2026-04-07T10:25:12.606721,505529760,-2,1853.2,31943.307078361515,45.714285714286085,6.058595411
2026-04-07T10:25:22.630445,505529760,-2,1853.2,31953.330802917484,36.666666666666416,10.97790349490178
2026-04-07T10:25:32.666224,505529800,0,1852.8,31963.36658215523,26.92307692307726,15.424287149093958
2026-04-07T10:25:42.690977,505529800,0,1853.2,31973.391334533695,39.28571428571661,24.35653691569115
2026-04-07T10:25:53.094282,505529800,0,1853.5,31983.794639587406,52.77777777777795,25.150573023818183
2026-04-07T10:26:03.115856,505529800,0,1853.2,31993.81621384621,51.35135135135301,24.272583498769443
2026-04-07T10:26:13.156653,505529800,0,1852.8,32003.857011079792,50,19.855288375591375
2026-04-07T10:26:23.187684,505529800,0,1853,32013.888041257862,54.16666666666706,13.075237711982501
2026-04-07T10:26:33.193046,505529800,0,1853,32023.893403530124,47.999999999999815,7.287702404240054
2026-04-07T10:26:43.210286,505529800,0,1852.8,32033.91064333916,37.500000000001776,6.853606315495023
2026-04-07T10:26:53.649044,505529800,0,1853,32044.34940195084,50,8.324345518792194
2026-04-07T10:27:03.661580,505529800,0,1853.3,32054.36193776131,54.05405405,8.663951779450956
2026-04-07T10:27:13.699902,505529800,0,1852.9,32064.400259494785,52.63157894736873,8.803533008276963
2026-04-07T10:27:23.728592,505529800,0,1853.2,32074.428949356083,53.846153846152944,10.421083935374872
2026-04-07T10:27:33.755338,505529800,0,1853.9,32084.455695629124,57.446808510639435,10.519901040093826
2026-04-07T10:27:43.796242,505529800,0,1853.6,32094.496599912647,54.83870967741876,9.687176864136038
2026-04-07T10:27:54.339420,505529770,-1,1853.9,32105.039778232578,53.424657534246485,10.404724926327642
2026-04-07T10:28:04.353036,505529820,-1,1853.4,32115.053393125538,52.50000000000057,8.672972412390129
2026-04-07T10:28:14.387758,505529880,-1,1853.8,32125.088115215305,47.88732394,6.0407442635909625
2026-04-07T10:28:24.422780,505529760,-1,1854,32135.123137474064,52.857142857143316,6.264981624066945
2026-04-07T10:28:34.448787,505529840,0,1854.4,32145.149144887928,53.968253968253855,6.956745907376001
2026-04-07T10:28:44.487703,505529840,0,1854.3,32155.18806,59.67741935,10.023838900742875
2026-04-07T10:28:54.901264,505529840,0,1854,32165.60162162781,45.833333333334124,11.468908117508153
2026-04-07T10:29:04.936667,505529840,0,1854.4,32175.63702464104,51.851851851851436,10.342654922627364
2026-04-07T10:29:14.956419,505529840,0,1854.5,32185.656777143482,50,8.496838804156635
2026-04-07T10:29:24.980360,505529840,0,1854.9,32195.680717229847,52.80898876404491,6.017996246
2026-04-07T10:29:35.013419,505529840,0,1855.2,32205.713776826862,56.842105263157485,5.782120552440566
2026-04-07T10:29:45.041619,505529840,0,1855.5,32215.741977214817,57.14285714285672,9.646713038613006
2026-04-07T10:29:55.417227,505529840,0,1855.4,32226.117584943775,54.901960784313815,11.765434049178898
2026-04-07T10:30:05.453149,505529840,0,1854.5,32236.153506278995,50.25125628,11.94305245996969
2026-04-07T10:30:15.477220,505529840,0,1855.1,32246.17757725716,48.52941176470611,9.890521081599141
2026-04-07T10:30:25.502487,505529840,0,1855,32256.202844381336,49.74874372,6.330142374342235
2026-04-07T10:30:35.511411,505529840,0,1854.3,32266.21176886559,45.21739130434822,4.743196752223285
2026-04-07T10:30:45.540187,505529840,0,1854,32276.240544319156,44.537815126050546,5.781678811620846
2026-04-07T10:30:55.934263,505529820,1,1852.6,32286.634620904926,39.72602739725989,7.4517523084903425
2026-04-07T10:31:05.949110,505529810,1,1852.5,32296.649467945103,31.428571428573278,13.434785877751137
2026-04-07T10:31:15.983758,505529960,0,1852,32306.684115648273,27.397260273974183,21.190742962408024
2026-04-07T10:31:26.004633,505529960,0,1852.4,32316.704990863804,35.087719298246526,25.36728054355625
2026-04-07T10:31:36.028877,505529960,0,1852.8,32326.72923,39.28571428571501,27.886445715774027
2026-04-07T10:31:46.047176,505529960,0,1851.5,32336.74753427506,43.939393939394414,28.30319789780238
2026-04-07T10:31:54.204917,505530000,0,1852,32344.90527415276,45.312500000000774,25.955064413639704
2026-04-07T10:31:56.439497,505530000,0,1852,32347.139854907993,43.83561643835569,21.254519765540675
2026-04-07T10:32:06.465735,505530000,0,1851.8,32357.166092157368,50.704225352112005,15.04018984415555
2026-04-07T10:35:04.989008,505530000,0,1852,32357.166092157368,,
2026-04-07T13:01:42.396214,505529999.99972,0,1843.4,32357.166092157368,,
2026-04-07T13:01:52.419339,505529999.99972,0,1845.4,32367.18921709061,,
2026-04-07T13:02:02.447652,505529999.99972,0,1844.7,32377.217530012134,,
2026-04-07T13:02:12.455154,505529999.99972,0,1844.8,32387.225031852726,,
2026-04-07T13:02:22.465336,505529999.99972,0,1845.5,32397.235213994983,,
2026-04-07T13:02:32.500524,505529999.99972,0,1846.3,32407.270401716236,,
2026-04-07T13:02:43.030604,505529999.99972,0,1846.5,32417.80048155785,,
2026-04-07T13:02:53.055304,505529999.99972,0,1845.3,32427.825181722645,,
2026-04-07T13:03:03.084102,505529999.99972,0,1845.4,32437.85397934914,,
2026-04-07T13:03:13.123573,505529999.99972,0,1845.5,32447.89345145226,,
2026-04-07T13:03:23.141113,505529999.99972,0,1845.2,32457.91099095345,,
2026-04-07T13:03:33.166782,505529999.99972,0,1845.3,32467.93665981293,,
2026-04-07T13:03:43.581934,505529999.99972,0,1843.7,32478.351811409,,
2026-04-07T13:03:53.578554,505529999.99972,0,1845.0,32488.34843230248,,
2026-04-07T13:04:03.606680,505529999.99972,0,1845.2,32498.376558065418,49.333333333332405,17.568267330911624
2026-04-07T13:04:13.626563,505529999.99972,0,1845.0,32508.396440505985,65.0000000000002,11.59582836032572
2026-04-07T13:04:23.633174,505529999.99972,0,1845.1,32518.40305233002,76.00000000000145,10.59320622298031
2026-04-07T13:04:33.659363,505529999.99972,0,1845.2,32528.429240703586,77.77777777777965,12.326539556313817
2026-04-07T13:04:44.060717,505529999.99972,0,1845.2,32538.830594539646,41.66666666666509,14.689818565162243
2026-04-07T13:04:54.085186,505529999.99972,0,1845.2,32548.85506343842,50.0,17.14078261612426
2026-04-07T13:05:04.126056,505529999.99972,0,1845.9,32558.895934104923,73.68421052631138,20.743190637700348
2026-04-07T13:05:14.134513,505529999.99972,0,1845.4,32568.90439128876,56.521739130432636,22.350323928123313
2026-04-07T13:05:24.164275,505529999.99972,0,1845.8,32578.934152603153,60.7142857142834,21.919951831084767
2026-04-07T13:05:34.196733,505529999.99972,0,1845.5,32588.966610670093,54.28571428571336,22.54032787081666
2026-04-07T13:05:44.653497,505529999.99972,0,1845.7,32599.423374414448,54.83870967741841,21.96638827292081
2026-04-07T13:05:54.682547,505529999.99972,0,1845.3,32609.452425241474,46.666666666665655,14.16518914736678
2026-04-07T13:06:04.701676,505529999.99972,0,1845.0,32619.471553564075,35.8974358974353,12.946041037271405
2026-04-07T13:06:14.715926,505529999.99972,0,1844.5,32629.48580360413,37.209302325582996,13.335752101401296
2026-04-07T13:06:24.733978,505529999.99972,0,1844.8,32639.50385642052,40.90909090909115,14.471066830677623
2026-04-07T13:06:34.760517,505529999.99972,0,1845.0,32649.530395269398,42.857142857144844,16.916754382120324
2026-04-07T13:06:45.167715,505529999.99972,0,1844.5,32659.93759274483,41.30434782608771,17.97444364948107
2026-04-07T13:06:55.195500,505529999.99972,0,1844.9,32669.965378284458,43.749999999998224,18.314058135362565
2026-04-07T13:07:05.222164,505529999.99972,0,1844.9,32679.99204206467,54.54545454545768,16.71430366932928
2026-04-07T13:07:15.254546,505529999.99972,0,1844.6,32690.024423599247,42.30769230769028,13.324267148306884
2026-04-07T13:07:25.298759,505529999.99972,0,1844.7,32700.06863689423,46.15384615384548,10.556369088919967
2026-04-07T13:07:35.327122,505529999.99972,0,1844.5,32710.097000122074,50.0,9.22987759367272
2026-04-07T13:07:45.735301,505529999.99972,0,1844.5,32720.50517892838,42.857142857141696,8.949793480255396
2026-04-07T13:07:55.767669,505529999.99972,0,1844.4,32730.537546634678,45.65217391304283,8.654977160295404
2026-04-07T13:08:05.806467,505529999.99972,0,1845.4,32740.576344966892,54.16666666666825,8.137705610176525
2026-04-07T13:08:15.836854,505529999.99972,0,1845.3,32750.6067314148,57.40740740740842,8.114820412448754
2026-04-07T13:08:25.852776,505529999.99972,0,1846.0,32760.622653722767,62.29508196721513,10.789446697293274
2026-04-07T13:08:35.893088,505529999.99972,0,1845.1,32770.66296553612,55.7692307692306,12.033500009396
2026-04-07T13:08:46.271114,505529999.99972,0,1845.0,32781.04099178314,57.812499999999886,14.71630195278105
2026-04-07T13:08:56.304737,505529999.99972,0,1847.0,32791.07461476326,61.64383561643874,16.94873139837422
2026-04-07T13:09:06.336603,505529999.99972,0,1847.7,32801.10648083687,56.94444444444441,15.325919645019484
2026-04-07T13:09:16.367663,505529949.99972,-1,1847.5,32811.13754105568,56.906077348066326,14.104617641783088
2026-04-07T13:09:26.392450,505530199.99972,-1,1845.0,32821.16232776642,53.179190751444786,11.009705954369503
2026-04-07T13:09:36.408020,505529889.99972,-1,1848.1,32831.177897930145,52.6881720430107,7.736061634622056
2026-04-07T13:09:46.802038,505529869.99972,-1,1848.3,32841.571915864944,54.411764705882476,6.910571795347233
2026-04-07T13:09:56.832194,505529909.99972,-1,1847.9,32851.602071762085,54.545454545455485,8.82067550919948
2026-04-07T13:10:06.867478,505529909.99972,-1,1847.9,32861.637355566025,52.50000000000057,9.276744851651877
2026-04-07T13:10:16.891993,505529919.99972,-1,1847.8,32871.66187119484,48.27586206896308,10.435157076115605
2026-04-07T13:10:26.937613,505529869.99972,-1,1848.3,32881.7074906826,46.42857142857114,9.6093808332976
2026-04-07T13:10:36.965178,505529849.99972,-1,1848.5,32891.7350564003,53.12500000000022,7.511168298256409
2026-04-07T13:10:47.469264,505529889.99972,-1,1848.5,32902.23914241791,57.894736842102745,6.961694136939801
2026-04-07T13:10:57.486470,505529899.99972,-1,1848.0,32912.25634813309,50.0,6.253684717201355
2026-04-07T13:11:07.473951,505529849.99972,-1,1848.5,32922.2438287735,54.2372881355925,5.296356736851737
2026-04-07T13:11:17.510837,505529889.99972,-1,1848.1,32932.280715465546,49.15254237288227,5.222758052901586
2026-04-07T13:11:27.521801,505529919.99972,-1,1847.8,32942.29167866707,45.76271186440717,5.711947488310457
2026-04-07T13:11:37.024783,505509999.99972,-1,1847.7,32951.794661045074,40.67796610169655,5.711862530152509
2026-04-07T13:11:37.537840,505509999.99972,-1,1847.7,32952.30771780014,46.00000000000155,7.121272696705559
2026-04-07T13:11:47.570226,505510009.99972,-1,1847.6,32962.34010386467,41.86046511627846,8.712557126266734
2026-04-07T13:11:57.597369,505510019.99972,-1,1847.5,32972.367247104645,41.17647058823424,10.996080441718485
2026-04-07T13:12:07.628140,505510089.99972,-1,1846.8,32982.39801740646,36.73469387754988,15.312669757435499
2026-04-07T13:12:17.652299,505510099.99972,-1,1846.7,32992.4221765995,37.25490196078396,18.683177392824465
2026-04-07T13:12:27.679518,505509959.99972,-1,1848.1,33002.44939613342,39.58333333333274,19.32124620985174
2026-04-07T13:12:38.086014,505510109.99972,0,1846.3,33012.8558921814,53.763440860215496,19.51276523168213
2026-04-07T13:12:48.113581,505510109.99972,-1,1847.4,33022.88345909119,49.60000000000035,15.544572849831365
2026-04-07T13:12:58.125376,505510149.99972,-1,1847.0,33032.89525413513,55.17241379310361,11.356067477659588
2026-04-07T13:13:08.155075,505510139.99972,-1,1847.1,33042.92495250702,51.61290322580645,6.937633181237422
2026-04-07T13:13:18.168004,505510019.99972,-1,1848.3,33052.937881946564,45.086705202312125,5.375133430995607
2026-04-07T13:13:28.196560,505510169.99972,-1,1846.8,33062.96643829346,48.17073170731669,5.817526204055898
2026-04-07T13:13:38.594185,505510209.99972,-1,1846.4,33073.364062547684,47.727272727273046,5.714447842487033
2026-04-07T13:13:48.608849,505510179.99972,0,1846.4,33083.37872648239,53.24675324675332,6.380555687727041
2026-04-07T13:13:58.641265,505510179.99972,0,1846.8,33093.41114258766,50.74626865671579,6.157784393507462
2026-04-07T13:14:08.668638,505510179.99972,0,1846.3,33103.43851566315,47.72727272727289,6.836488328592355
2026-04-07T13:14:18.679547,505510179.99972,0,1846.0,33113.449424505234,47.953216374268834,6.420925455515462
2026-04-07T13:14:28.722234,505510179.99972,0,1845.5,33123.49211168289,45.90163934426239,8.074977458713699
2026-04-07T13:14:39.205888,505510179.99972,0,1845.4,33133.975766181946,45.9677419354839,7.831508465227296
2026-04-07T13:14:49.234128,505510179.99972,0,1845.7,33144.0040063858,47.25274725274736,8.717825655053721
2026-04-07T13:14:59.240987,505510179.99972,0,1846.0,33154.010865449905,34.21052631578962,9.58744892873426
2026-04-07T13:15:09.276248,505510179.99972,0,1846.3,33164.046125650406,48.07692307692266,8.576656432349855
2026-04-07T13:15:19.308934,505510179.99972,0,1846.0,33174.07881164551,54.545454545455485,9.586572065876192
2026-04-07T13:15:29.335363,505510179.99972,0,1846.3,33184.10524058342,58.490566037733906,10.791044942893906
2026-04-07T13:15:39.735961,505510179.99972,0,1846.0,33194.505838871,52.7272727272722,10.612386398171365
2026-04-07T13:15:49.761458,505510179.99972,0,1845.7,33204.53133606911,46.938775510204465,9.71681705781578
2026-04-07T13:15:59.793918,505510179.99972,0,1846.0,33214.563796043396,46.34146341463442,9.63993355065546
2026-04-07T13:16:09.815488,505510179.99972,0,1846.0,33224.585366249084,46.34146341463442,9.63993355065546
2026-04-07T13:16:19.861534,505510179.99972,0,1846.0,33234.6314125061,43.99999999999819,7.666584027615207
2026-04-07T13:16:29.882820,505510179.99972,0,1845.5,33244.65269756317,48.14814814814908,7.215349696120032
2026-04-07T13:16:40.259606,505510179.99972,0,1845.9,33255.029484272,50.0,7.725720304355807
2026-04-07T13:16:50.285142,505510099.99972,2,1844.6,33265.05502033234,50.0,8.697724232708756
2026-04-07T13:17:00.307131,505509759.99972,3,1843.1,33275.07700872421,38.59649122807157,12.34685224759586
2026-04-07T13:17:10.337603,505509909.99972,3,1843.6,33285.10748076439,51.13636363636381,12.237853310061409
2026-04-07T13:17:20.376990,505510119.99972,2,1843.7,33295.146867990494,47.61904761904767,11.437482763357885
2026-04-07T13:17:30.393155,505510239.99972,2,1844.3,33305.163033246994,55.499999999999545,8.511209092046068
2026-04-07T13:17:40.787737,505510229.99972,3,1844.3,33315.557614564896,53.9772727272731,6.774306625260757
2026-04-07T13:17:50.806815,505510199.99972,3,1844.2,33325.57669234276,50.694444444444656,5.421785596665613
2026-04-07T13:18:00.838485,505510049.99972,3,1843.7,33335.60836315155,48.74999999999961,6.39807396705162
2026-04-07T13:18:10.867672,505510619.99972,3,1845.6,33345.63754940033,35.48387096774134,7.843528164396795
2026-04-07T13:18:20.886399,505510139.99972,3,1844.0,33355.65627646446,47.19101123595494,8.373870865121738
2026-04-07T13:18:30.917868,505510139.99972,3,1844.0,33365.687745809555,48.888888888888665,8.789929212221399
2026-04-07T13:18:41.385560,505510139.99972,3,1844.0,33376.15543746948,51.807228915662385,7.6725990593858375
2026-04-07T13:18:51.413987,505510109.99972,3,1843.9,33386.18386530876,50.0,7.125196478471805
2026-04-07T13:19:01.444321,505509929.99972,3,1843.2,33396.21419930458,35.294117647061185,9.902180856161541
2026-04-07T13:19:11.448947,505510049.99972,3,1843.7,33406.218824625015,31.578947368422945,15.203748130068936
2026-04-07T13:19:21.485214,505510079.99972,3,1843.8,33416.25509238243,52.38095238095548,15.070658996980203
2026-04-07T13:19:31.508963,505510109.99972,3,1843.9,33426.278841257095,46.15384615385019,15.784886079547054
2026-04-07T13:19:41.922552,505510139.99972,3,1844.0,33436.6924302578,48.00000000000218,15.879047339972725
2026-04-07T13:19:51.954340,505510109.99972,3,1843.9,33446.724217414856,61.538461538465576,12.63115182977722
2026-04-07T13:20:01.978366,505509989.99972,3,1843.5,33456.748244047165,55.99999999999964,9.85064500716567
2026-04-07T13:20:12.018944,505509869.99972,3,1843.1,33466.788821935654,31.99999999999818,13.457533770576713
2026-04-07T13:20:22.039856,505509929.99972,3,1843.3,33476.80973434448,37.49999999999408,21.454578500577423
2026-04-07T13:20:32.054007,505509719.99972,3,1842.6,33486.82388520241,30.303030303027995,27.574544028878112
2026-04-07T13:20:42.461023,505509929.99972,2,1843.1,33497.2309012413,40.54054054054005,32.747330488429675
2026-04-07T13:20:52.501708,505509889.99972,2,1842.9,33507.271585702896,51.282051282050084,31.114991190195884
2026-04-07T13:21:02.507447,505510009.99972,2,1843.5,33517.277324676514,55.10204081632596,23.119512233060437
2026-04-07T13:21:12.545006,505509949.99972,2,1843.2,33527.31488418579,58.139534883720685,16.077226416413627
2026-04-07T13:21:22.577598,505509969.99972,2,1843.3,33537.34747552872,51.351351351349855,11.480128652538045
2026-04-07T13:21:32.582914,505510049.99972,2,1843.7,33547.352791547775,57.499999999999574,11.824371696244652
2026-04-07T13:21:42.002893,505309999.99972,2,1843.8,33556.77277135849,57.894736842104315,11.663670520505326
2026-04-07T13:21:42.994718,505309999.99972,2,1843.5,33557.764595746994,57.894736842104315,11.663670520505326
2026-04-07T13:21:53.025707,505309999.99972,2,1843.8,33567.79558491707,58.13953488371896,10.992675452190213
2026-04-07T13:22:03.020205,505309999.99972,2,1843.8,33577.7900826931,51.11111111111246,9.3674989990311
2026-04-07T13:22:13.037655,505309999.99972,2,1843.8,33587.80753326416,45.09803921568662,8.303615303523701
2026-04-07T13:22:23.075755,505309919.99972,2,1843.4,33597.84563302994,44.44444444444388,6.9319225575811085
2026-04-07T13:22:33.100903,505309879.99972,2,1843.2,33607.87078118324,45.00000000000142,7.414605570327608
2026-04-07T13:22:43.592467,505309919.99972,2,1843.4,33618.36234498024,45.714285714286085,7.694111210058919
2026-04-07T13:22:53.627532,505309859.99972,2,1843.1,33628.39740943909,30.76923076923346,13.752308105495162
2026-04-07T13:23:03.648921,505309859.99972,2,1843.1,33638.41879892349,45.45454545455109,16.913262657241294
2026-04-07T13:23:13.671916,505309819.99972,2,1842.9,33648.44179415703,37.50000000000355,18.833186186919086
2026-04-07T13:23:23.700104,505309819.99972,2,1842.9,33658.46998214722,34.782608695656904,24.187988270014518
2026-04-07T13:23:33.732995,505309839.99972,2,1843.0,33668.5028731823,40.7407407407448,24.840337665117115
2026-04-07T13:23:44.116154,505309919.99972,2,1843.4,33678.88603210449,55.172413793104795,19.16331353981805
2026-04-07T13:23:54.144562,505309999.99972,2,1843.8,33688.91444015503,59.45945945945879,19.27159886869222
2026-04-07T13:24:04.163599,505310079.99972,2,1844.2,33698.933477163315,67.64705882352843,20.088535281604955
2026-04-07T13:24:14.182019,505310079.99972,0,1844.6,33708.9518969059,71.7948717948715,25.192181827623575
2026-04-07T13:24:24.219893,505310079.99972,0,1844.5,33718.9897711277,65.85365853658604,30.77315345751753
2026-04-07T13:24:34.235914,505310079.99972,0,1844.2,33729.00579190254,57.14285714285946,32.020954240002354
2026-04-07T13:24:44.653072,505310079.99972,0,1844.0,33739.422949552536,54.3478260869576,31.63582416689308
2026-04-07T13:24:54.668121,505310079.99972,0,1842.9,33749.43799853325,35.84905660377407,25.800244562475942
2026-04-07T13:25:04.682702,505310079.99972,0,1843.0,33759.45257973671,34.615384615387654,21.445072527087
2026-04-07T13:25:14.708412,505310079.99972,0,1843.2,33769.478289842606,34.00000000000081,19.557406941950426
2026-04-07T13:25:24.739039,505310079.99972,0,1842.8,33779.50891637802,39.215686274509714,20.768031692955848
2026-04-07T13:25:34.783361,505310079.99972,0,1842.7,33789.55323886871,40.000000000002025,24.317663295376246
2026-04-07T13:25:45.199860,505310079.99972,0,1842.2,33799.96973800659,41.304347826088566,23.468468869968376
2026-04-07T13:25:55.196260,505310079.99972,0,1843.1,33809.96613764763,46.66666666666734,19.894165757111764
2026-04-07T13:26:05.194975,505310079.99972,0,1842.8,33819.96485257149,47.6190476190471,15.319968100344141
2026-04-07T13:26:15.236162,505310079.99972,0,1842.7,33830.0060403347,46.34146341463483,11.521125931231511
2026-04-07T13:26:25.262000,505310079.99972,0,1843.6,33840.03187799454,60.4651162790683,9.827774388476515
2026-04-07T13:26:35.289069,505310079.99972,0,1843.6,33850.05894637108,56.52173913043456,13.095216288687771
2026-04-07T13:26:45.768106,505310079.99972,0,1843.1,33860.53798389435,57.692307692307864,14.263613286776517
2026-04-07T13:26:55.795444,505310079.99972,0,1843.1,33870.5653219223,50.90909090909016,14.639598256798541
2026-04-07T13:27:05.823617,505310079.99972,0,1843.0,33880.59349513054,45.901639344262236,8.922496165104082
2026-04-07T13:27:15.853051,505310079.99972,0,1844.7,33890.6229288578,61.64383561643874,10.672328989428975
2026-04-07T13:27:25.858365,505310079.99972,0,1844.5,33900.62824320793,57.352941176471376,11.79287212059642
2026-04-07T13:27:35.886217,505310279.99972,2,1844.5,33910.656094789505,57.89473684210602,13.110042289991153
2026-04-07T13:27:46.295737,505309959.99972,4,1843.2,33921.0656144619,47.94520547945222,12.028567247705077
2026-04-07T13:27:56.327183,505310329.99972,5,1844.0,33931.09706044197,46.06741573033774,9.840431358668985
2026-04-07T13:28:06.359446,505310029.99972,5,1843.4,33941.12932372093,47.169811320755,7.794543862754819
2026-04-07T13:28:16.360103,505310329.99972,5,1844.0,33951.129981040955,49.3333333333339,7.392222793129304
2026-04-07T13:28:26.378007,505310729.99972,5,1844.8,33961.147884845734,56.25000000000022,7.811500516266503
2026-04-07T13:28:36.422958,505311079.99972,5,1845.6,33971.19283604622,61.904761904762424,11.13650887744319
2026-04-07T13:28:46.822480,505310989.99972,0,1845.8,33981.5923576355,74.46808510638226,18.36458627241997
2026-04-07T13:28:56.851224,505310939.99972,-1,1846.9,33991.62110185623,73.77049180327802,27.025295509207375
2026-04-07T13:29:06.865773,505310939.99972,-1,1846.9,34001.63565039635,68.25396825396916,34.18450390722155
2026-04-07T13:29:16.882076,505310979.99972,-1,1846.5,34011.65195322037,61.11111111110924,36.57484707102396
2026-04-07T13:29:26.914761,505311019.99972,-1,1846.1,34021.68463921547,57.62711864406845,34.15444960046298
